wandb: WARNING The `run_name` is currently set to the same value as `TrainingArguments.output_dir`. If this was not intended, please specify a different run name by setting the `TrainingArguments.run_name` parameter.
                                                  
{'loss': -0.0, 'grad_norm': 0.2859947681427002, 'learning_rate': 1.9920000000000002e-05, 'completion_length': 81.453125, 'rewards/reward_function': -270.671875, 'reward': -270.671875, 'reward_std': 84.1400146484375, 'kl': 0.0, 'epoch': 0.0}
{'loss': 0.0059, 'grad_norm': 0.4380057752132416, 'learning_rate': 1.16e-05, 'completion_length': 39.15625, 'rewards/reward_function': -113.0, 'reward': -113.0, 'reward_std': 75.8955078125, 'kl': 0.14764191210269928, 'epoch': 0.42}
{'loss': 0.0076, 'grad_norm': 0.4070797264575958, 'learning_rate': 1.152e-05, 'completion_length': 39.1875, 'rewards/reward_function': -111.6875, 'reward': -111.6875, 'reward_std': 89.34454345703125, 'kl': 0.18957671523094177, 'epoch': 0.42}
{'loss': 0.0067, 'grad_norm': 0.4856118857860565, 'learning_rate': 1.144e-05, 'completion_length': 40.390625, 'rewards/reward_function': -117.546875, 'reward': -117.546875, 'reward_std': 70.9682846069336, 'kl': 0.16698527336120605, 'epoch': 0.43}
{'loss': 0.0086, 'grad_norm': 0.5883851647377014, 'learning_rate': 1.136e-05, 'completion_length': 40.359375, 'rewards/reward_function': -113.3125, 'reward': -113.3125, 'reward_std': 86.07410049438477, 'kl': 0.21597135066986084, 'epoch': 0.43}
{'loss': 0.0077, 'grad_norm': 0.53827965259552, 'learning_rate': 1.128e-05, 'completion_length': 44.515625, 'rewards/reward_function': -123.125, 'reward': -123.125, 'reward_std': 82.34418106079102, 'kl': 0.19323676079511642, 'epoch': 0.44}
{'loss': 0.0091, 'grad_norm': 0.511555016040802, 'learning_rate': 1.1200000000000001e-05, 'completion_length': 37.421875, 'rewards/reward_function': -105.09375, 'reward': -105.09375, 'reward_std': 74.97311782836914, 'kl': 0.22635745257139206, 'epoch': 0.44}
{'loss': 0.0089, 'grad_norm': 0.4433004558086395, 'learning_rate': 1.1120000000000002e-05, 'completion_length': 37.40625, 'rewards/reward_function': -95.34375, 'reward': -95.34375, 'reward_std': 69.19873046875, 'kl': 0.2214713767170906, 'epoch': 0.44}
{'loss': 0.0083, 'grad_norm': 0.5295378565788269, 'learning_rate': 1.1040000000000001e-05, 'completion_length': 39.921875, 'rewards/reward_function': -107.40625, 'reward': -107.40625, 'reward_std': 85.10713958740234, 'kl': 0.207868292927742, 'epoch': 0.45}
{'loss': 0.0075, 'grad_norm': 0.4569547772407532, 'learning_rate': 1.0960000000000002e-05, 'completion_length': 36.359375, 'rewards/reward_function': -97.21875, 'reward': -97.21875, 'reward_std': 71.47962188720703, 'kl': 0.18807761371135712, 'epoch': 0.45}
{'loss': 0.0104, 'grad_norm': 0.4763413667678833, 'learning_rate': 1.0880000000000001e-05, 'completion_length': 37.390625, 'rewards/reward_function': -101.4375, 'reward': -101.4375, 'reward_std': 65.49427032470703, 'kl': 0.25964556634426117, 'epoch': 0.46}
{'loss': 0.0094, 'grad_norm': 0.6710711717605591, 'learning_rate': 1.0800000000000002e-05, 'completion_length': 32.203125, 'rewards/reward_function': -87.34375, 'reward': -87.34375, 'reward_std': 65.02036666870117, 'kl': 0.23594294488430023, 'epoch': 0.46}
{'loss': 0.0089, 'grad_norm': 0.47831353545188904, 'learning_rate': 1.072e-05, 'completion_length': 33.375, 'rewards/reward_function': -85.546875, 'reward': -85.546875, 'reward_std': 65.14997291564941, 'kl': 0.2216545045375824, 'epoch': 0.46}
{'loss': 0.0082, 'grad_norm': 0.4836287498474121, 'learning_rate': 1.0640000000000001e-05, 'completion_length': 30.53125, 'rewards/reward_function': -75.765625, 'reward': -75.765625, 'reward_std': 56.19460678100586, 'kl': 0.204302117228508, 'epoch': 0.47}
{'loss': 0.0079, 'grad_norm': 0.46985363960266113, 'learning_rate': 1.056e-05, 'completion_length': 36.453125, 'rewards/reward_function': -100.78125, 'reward': -100.78125, 'reward_std': 92.21355819702148, 'kl': 0.19625038653612137, 'epoch': 0.47}
{'loss': 0.0097, 'grad_norm': 0.4210920035839081, 'learning_rate': 1.0480000000000001e-05, 'completion_length': 32.8125, 'rewards/reward_function': -86.1875, 'reward': -86.1875, 'reward_std': 68.84164810180664, 'kl': 0.2424059808254242, 'epoch': 0.48}
{'loss': 0.0101, 'grad_norm': 0.585105836391449, 'learning_rate': 1.04e-05, 'completion_length': 34.09375, 'rewards/reward_function': -88.90625, 'reward': -88.90625, 'reward_std': 64.90952491760254, 'kl': 0.2518458291888237, 'epoch': 0.48}
{'loss': 0.0119, 'grad_norm': 0.4944756031036377, 'learning_rate': 1.0320000000000001e-05, 'completion_length': 31.171875, 'rewards/reward_function': -80.453125, 'reward': -80.453125, 'reward_std': 58.36826515197754, 'kl': 0.298048734664917, 'epoch': 0.48}
{'loss': 0.0126, 'grad_norm': 0.4796960651874542, 'learning_rate': 1.024e-05, 'completion_length': 30.28125, 'rewards/reward_function': -79.65625, 'reward': -79.65625, 'reward_std': 63.68060302734375, 'kl': 0.315689817070961, 'epoch': 0.49}
{'loss': 0.0095, 'grad_norm': 0.5953341126441956, 'learning_rate': 1.0160000000000001e-05, 'completion_length': 27.859375, 'rewards/reward_function': -67.234375, 'reward': -67.234375, 'reward_std': 53.71086883544922, 'kl': 0.23831048607826233, 'epoch': 0.49}
{'loss': 0.0105, 'grad_norm': 0.43900901079177856, 'learning_rate': 1.008e-05, 'completion_length': 31.25, 'rewards/reward_function': -79.21875, 'reward': -79.21875, 'reward_std': 67.70587158203125, 'kl': 0.26179175078868866, 'epoch': 0.5}
{'loss': 0.0103, 'grad_norm': 0.5332135558128357, 'learning_rate': 1e-05, 'completion_length': 28.609375, 'rewards/reward_function': -70.328125, 'reward': -70.328125, 'reward_std': 55.81166076660156, 'kl': 0.257811039686203, 'epoch': 0.5}
{'loss': 0.0139, 'grad_norm': 0.5357537269592285, 'learning_rate': 9.920000000000002e-06, 'completion_length': 31.28125, 'rewards/reward_function': -80.609375, 'reward': -80.609375, 'reward_std': 63.58963966369629, 'kl': 0.3468829095363617, 'epoch': 0.5}
{'loss': 0.0095, 'grad_norm': 0.46255770325660706, 'learning_rate': 9.84e-06, 'completion_length': 29.84375, 'rewards/reward_function': -73.3125, 'reward': -73.3125, 'reward_std': 65.25515747070312, 'kl': 0.23704907298088074, 'epoch': 0.51}
{'loss': 0.0142, 'grad_norm': 0.4874178171157837, 'learning_rate': 9.760000000000001e-06, 'completion_length': 33.125, 'rewards/reward_function': -83.828125, 'reward': -83.828125, 'reward_std': 76.2925796508789, 'kl': 0.35583654046058655, 'epoch': 0.51}
{'loss': 0.0118, 'grad_norm': 0.4306775629520416, 'learning_rate': 9.68e-06, 'completion_length': 32.25, 'rewards/reward_function': -82.875, 'reward': -82.875, 'reward_std': 70.99448013305664, 'kl': 0.29605136811733246, 'epoch': 0.52}
{'loss': 0.0129, 'grad_norm': 0.5210304856300354, 'learning_rate': 9.600000000000001e-06, 'completion_length': 27.5, 'rewards/reward_function': -66.140625, 'reward': -66.140625, 'reward_std': 55.99797058105469, 'kl': 0.3223840743303299, 'epoch': 0.52}
{'loss': 0.0136, 'grad_norm': 0.6654123663902283, 'learning_rate': 9.52e-06, 'completion_length': 30.53125, 'rewards/reward_function': -75.859375, 'reward': -75.859375, 'reward_std': 70.56383514404297, 'kl': 0.33966948091983795, 'epoch': 0.52}
{'loss': 0.0112, 'grad_norm': 0.4373760521411896, 'learning_rate': 9.440000000000001e-06, 'completion_length': 25.96875, 'rewards/reward_function': -63.0, 'reward': -63.0, 'reward_std': 48.57670211791992, 'kl': 0.27940164506435394, 'epoch': 0.53}
{'loss': 0.0114, 'grad_norm': 0.5348353385925293, 'learning_rate': 9.360000000000002e-06, 'completion_length': 27.71875, 'rewards/reward_function': -72.375, 'reward': -72.375, 'reward_std': 58.17935562133789, 'kl': 0.2837599962949753, 'epoch': 0.53}
{'loss': 0.0124, 'grad_norm': 0.4584289491176605, 'learning_rate': 9.280000000000001e-06, 'completion_length': 28.640625, 'rewards/reward_function': -71.625, 'reward': -71.625, 'reward_std': 62.226680755615234, 'kl': 0.30973513424396515, 'epoch': 0.54}
{'loss': 0.0088, 'grad_norm': 0.4722137749195099, 'learning_rate': 9.200000000000002e-06, 'completion_length': 33.609375, 'rewards/reward_function': -90.453125, 'reward': -90.453125, 'reward_std': 72.40337371826172, 'kl': 0.21995539963245392, 'epoch': 0.54}
{'loss': 0.01, 'grad_norm': 0.5051182508468628, 'learning_rate': 9.12e-06, 'completion_length': 32.625, 'rewards/reward_function': -87.390625, 'reward': -87.390625, 'reward_std': 74.34026336669922, 'kl': 0.2506645694375038, 'epoch': 0.54}
{'loss': 0.0153, 'grad_norm': 0.48580560088157654, 'learning_rate': 9.040000000000002e-06, 'completion_length': 29.125, 'rewards/reward_function': -70.171875, 'reward': -70.171875, 'reward_std': 51.13349533081055, 'kl': 0.38367755711078644, 'epoch': 0.55}
{'loss': 0.0139, 'grad_norm': 0.6125510931015015, 'learning_rate': 8.96e-06, 'completion_length': 23.46875, 'rewards/reward_function': -54.515625, 'reward': -54.515625, 'reward_std': 54.27783203125, 'kl': 0.3463384360074997, 'epoch': 0.55}
{'loss': 0.0143, 'grad_norm': 0.5017632246017456, 'learning_rate': 8.880000000000001e-06, 'completion_length': 29.75, 'rewards/reward_function': -72.875, 'reward': -72.875, 'reward_std': 60.19301795959473, 'kl': 0.35721850395202637, 'epoch': 0.56}
{'loss': 0.015, 'grad_norm': 0.5437434911727905, 'learning_rate': 8.8e-06, 'completion_length': 31.109375, 'rewards/reward_function': -76.671875, 'reward': -76.671875, 'reward_std': 64.38800621032715, 'kl': 0.3744463622570038, 'epoch': 0.56}
{'loss': 0.0144, 'grad_norm': 0.6117331385612488, 'learning_rate': 8.720000000000001e-06, 'completion_length': 24.140625, 'rewards/reward_function': -47.546875, 'reward': -47.546875, 'reward_std': 38.989877700805664, 'kl': 0.3602534085512161, 'epoch': 0.56}
{'loss': 0.012, 'grad_norm': 0.4811941683292389, 'learning_rate': 8.64e-06, 'completion_length': 26.25, 'rewards/reward_function': -60.484375, 'reward': -60.484375, 'reward_std': 55.06483840942383, 'kl': 0.2998065948486328, 'epoch': 0.57}
{'loss': 0.0154, 'grad_norm': 0.6065240502357483, 'learning_rate': 8.560000000000001e-06, 'completion_length': 27.28125, 'rewards/reward_function': -64.828125, 'reward': -64.828125, 'reward_std': 47.50735092163086, 'kl': 0.38603460788726807, 'epoch': 0.57}
{'loss': 0.0132, 'grad_norm': 0.5005394816398621, 'learning_rate': 8.48e-06, 'completion_length': 22.953125, 'rewards/reward_function': -46.078125, 'reward': -46.078125, 'reward_std': 35.37820816040039, 'kl': 0.3300354927778244, 'epoch': 0.58}
{'loss': 0.012, 'grad_norm': 0.5837217569351196, 'learning_rate': 8.400000000000001e-06, 'completion_length': 27.296875, 'rewards/reward_function': -67.8125, 'reward': -67.8125, 'reward_std': 51.292062759399414, 'kl': 0.2997605502605438, 'epoch': 0.58}
{'loss': 0.015, 'grad_norm': 0.5782179236412048, 'learning_rate': 8.32e-06, 'completion_length': 28.359375, 'rewards/reward_function': -69.828125, 'reward': -69.828125, 'reward_std': 58.89663314819336, 'kl': 0.3747296631336212, 'epoch': 0.58}
{'loss': 0.0165, 'grad_norm': 0.4045650064945221, 'learning_rate': 8.24e-06, 'completion_length': 29.859375, 'rewards/reward_function': -76.265625, 'reward': -76.265625, 'reward_std': 74.04826736450195, 'kl': 0.41126182675361633, 'epoch': 0.59}
{'loss': 0.0162, 'grad_norm': 0.5314838290214539, 'learning_rate': 8.16e-06, 'completion_length': 26.84375, 'rewards/reward_function': -61.359375, 'reward': -61.359375, 'reward_std': 62.098039627075195, 'kl': 0.4045579731464386, 'epoch': 0.59}
{'loss': 0.0135, 'grad_norm': 0.5158736109733582, 'learning_rate': 8.08e-06, 'completion_length': 26.875, 'rewards/reward_function': -58.203125, 'reward': -58.203125, 'reward_std': 53.68589210510254, 'kl': 0.33636170625686646, 'epoch': 0.6}
{'loss': 0.0154, 'grad_norm': 0.4977726638317108, 'learning_rate': 8.000000000000001e-06, 'completion_length': 26.0, 'rewards/reward_function': -62.5625, 'reward': -62.5625, 'reward_std': 60.668989181518555, 'kl': 0.38416528701782227, 'epoch': 0.6}
{'loss': 0.0131, 'grad_norm': 0.4856603741645813, 'learning_rate': 7.92e-06, 'completion_length': 28.984375, 'rewards/reward_function': -71.328125, 'reward': -71.328125, 'reward_std': 61.29251480102539, 'kl': 0.32864245772361755, 'epoch': 0.6}
{'loss': 0.015, 'grad_norm': 0.5216373205184937, 'learning_rate': 7.840000000000001e-06, 'completion_length': 25.390625, 'rewards/reward_function': -55.78125, 'reward': -55.78125, 'reward_std': 45.26588439941406, 'kl': 0.3741310089826584, 'epoch': 0.61}
{'loss': 0.0133, 'grad_norm': 0.486632764339447, 'learning_rate': 7.76e-06, 'completion_length': 27.296875, 'rewards/reward_function': -67.953125, 'reward': -67.953125, 'reward_std': 56.62105941772461, 'kl': 0.3313140869140625, 'epoch': 0.61}
{'loss': 0.0168, 'grad_norm': 0.5514956712722778, 'learning_rate': 7.680000000000001e-06, 'completion_length': 29.890625, 'rewards/reward_function': -69.796875, 'reward': -69.796875, 'reward_std': 66.09500885009766, 'kl': 0.4187757223844528, 'epoch': 0.62}
{'loss': 0.0146, 'grad_norm': 0.5420086979866028, 'learning_rate': 7.600000000000001e-06, 'completion_length': 21.8125, 'rewards/reward_function': -47.328125, 'reward': -47.328125, 'reward_std': 27.672571182250977, 'kl': 0.36443132162094116, 'epoch': 0.62}
{'loss': 0.0132, 'grad_norm': 0.516671359539032, 'learning_rate': 7.520000000000001e-06, 'completion_length': 25.953125, 'rewards/reward_function': -58.421875, 'reward': -58.421875, 'reward_std': 53.075273513793945, 'kl': 0.3303186595439911, 'epoch': 0.62}
{'loss': 0.0156, 'grad_norm': 0.5158359408378601, 'learning_rate': 7.440000000000001e-06, 'completion_length': 33.578125, 'rewards/reward_function': -79.453125, 'reward': -79.453125, 'reward_std': 80.03733825683594, 'kl': 0.39124254882335663, 'epoch': 0.63}
{'loss': 0.0138, 'grad_norm': 0.5350154042243958, 'learning_rate': 7.360000000000001e-06, 'completion_length': 27.3125, 'rewards/reward_function': -65.0625, 'reward': -65.0625, 'reward_std': 47.37813186645508, 'kl': 0.3440967798233032, 'epoch': 0.63}
{'loss': 0.0134, 'grad_norm': 0.5244843363761902, 'learning_rate': 7.280000000000001e-06, 'completion_length': 31.1875, 'rewards/reward_function': -78.5, 'reward': -78.5, 'reward_std': 66.3476448059082, 'kl': 0.3344491571187973, 'epoch': 0.64}
{'loss': 0.02, 'grad_norm': 0.629438042640686, 'learning_rate': 7.2000000000000005e-06, 'completion_length': 24.21875, 'rewards/reward_function': -59.328125, 'reward': -59.328125, 'reward_std': 59.40752410888672, 'kl': 0.49950164556503296, 'epoch': 0.64}
{'loss': 0.013, 'grad_norm': 0.5920060873031616, 'learning_rate': 7.1200000000000004e-06, 'completion_length': 25.078125, 'rewards/reward_function': -61.28125, 'reward': -61.28125, 'reward_std': 49.14628601074219, 'kl': 0.3255159258842468, 'epoch': 0.64}
{'loss': 0.0157, 'grad_norm': 0.5178908705711365, 'learning_rate': 7.04e-06, 'completion_length': 22.5625, 'rewards/reward_function': -48.53125, 'reward': -48.53125, 'reward_std': 41.969810485839844, 'kl': 0.3918006867170334, 'epoch': 0.65}
{'loss': 0.0136, 'grad_norm': 0.5207265615463257, 'learning_rate': 6.96e-06, 'completion_length': 27.53125, 'rewards/reward_function': -63.796875, 'reward': -63.796875, 'reward_std': 54.62913703918457, 'kl': 0.3406336158514023, 'epoch': 0.65}
{'loss': 0.0177, 'grad_norm': 0.6656727194786072, 'learning_rate': 6.88e-06, 'completion_length': 21.21875, 'rewards/reward_function': -43.109375, 'reward': -43.109375, 'reward_std': 32.80135536193848, 'kl': 0.4419233053922653, 'epoch': 0.66}
{'loss': 0.013, 'grad_norm': 0.5481741428375244, 'learning_rate': 6.800000000000001e-06, 'completion_length': 30.359375, 'rewards/reward_function': -73.046875, 'reward': -73.046875, 'reward_std': 66.33601760864258, 'kl': 0.3257516175508499, 'epoch': 0.66}
{'loss': 0.0123, 'grad_norm': 0.47628772258758545, 'learning_rate': 6.720000000000001e-06, 'completion_length': 22.46875, 'rewards/reward_function': -47.625, 'reward': -47.625, 'reward_std': 34.21931266784668, 'kl': 0.3085000813007355, 'epoch': 0.66}
{'loss': 0.0185, 'grad_norm': 0.5944949984550476, 'learning_rate': 6.640000000000001e-06, 'completion_length': 20.421875, 'rewards/reward_function': -43.96875, 'reward': -43.96875, 'reward_std': 37.332815170288086, 'kl': 0.4633669853210449, 'epoch': 0.67}
{'loss': 0.0164, 'grad_norm': 0.5465101003646851, 'learning_rate': 6.560000000000001e-06, 'completion_length': 27.765625, 'rewards/reward_function': -71.625, 'reward': -71.625, 'reward_std': 55.98206329345703, 'kl': 0.4105622470378876, 'epoch': 0.67}
{'loss': 0.0158, 'grad_norm': 0.6127172708511353, 'learning_rate': 6.480000000000001e-06, 'completion_length': 25.765625, 'rewards/reward_function': -57.328125, 'reward': -57.328125, 'reward_std': 56.609031677246094, 'kl': 0.3946864604949951, 'epoch': 0.68}
{'loss': 0.0176, 'grad_norm': 0.5705284476280212, 'learning_rate': 6.4000000000000006e-06, 'completion_length': 26.6875, 'rewards/reward_function': -67.109375, 'reward': -67.109375, 'reward_std': 55.177242279052734, 'kl': 0.43995897471904755, 'epoch': 0.68}
{'loss': 0.019, 'grad_norm': 0.5350088477134705, 'learning_rate': 6.3200000000000005e-06, 'completion_length': 26.390625, 'rewards/reward_function': -59.84375, 'reward': -59.84375, 'reward_std': 53.37738037109375, 'kl': 0.4754128158092499, 'epoch': 0.68}
{'loss': 0.0183, 'grad_norm': 0.5737612843513489, 'learning_rate': 6.24e-06, 'completion_length': 23.546875, 'rewards/reward_function': -53.015625, 'reward': -53.015625, 'reward_std': 55.7449951171875, 'kl': 0.45870521664619446, 'epoch': 0.69}
{'loss': 0.0172, 'grad_norm': 0.5709083080291748, 'learning_rate': 6.16e-06, 'completion_length': 25.453125, 'rewards/reward_function': -60.25, 'reward': -60.25, 'reward_std': 48.058349609375, 'kl': 0.42900250852108, 'epoch': 0.69}
{'loss': 0.0151, 'grad_norm': 0.5905587077140808, 'learning_rate': 6.08e-06, 'completion_length': 24.828125, 'rewards/reward_function': -58.375, 'reward': -58.375, 'reward_std': 42.72703742980957, 'kl': 0.37663161754608154, 'epoch': 0.7}
{'loss': 0.0239, 'grad_norm': 0.6351191997528076, 'learning_rate': 6e-06, 'completion_length': 19.890625, 'rewards/reward_function': -39.8125, 'reward': -39.8125, 'reward_std': 32.27166271209717, 'kl': 0.5975164473056793, 'epoch': 0.7}
{'loss': 0.0214, 'grad_norm': 0.5286937952041626, 'learning_rate': 5.92e-06, 'completion_length': 20.8125, 'rewards/reward_function': -44.765625, 'reward': -44.765625, 'reward_std': 47.00093078613281, 'kl': 0.535553365945816, 'epoch': 0.7}
{'loss': 0.0168, 'grad_norm': 0.5354401469230652, 'learning_rate': 5.84e-06, 'completion_length': 23.90625, 'rewards/reward_function': -47.359375, 'reward': -47.359375, 'reward_std': 44.27287673950195, 'kl': 0.42061111330986023, 'epoch': 0.71}
{'loss': 0.0177, 'grad_norm': 0.7114418745040894, 'learning_rate': 5.76e-06, 'completion_length': 24.640625, 'rewards/reward_function': -57.890625, 'reward': -57.890625, 'reward_std': 40.14292335510254, 'kl': 0.4427732974290848, 'epoch': 0.71}
{'loss': 0.0201, 'grad_norm': 0.6386341452598572, 'learning_rate': 5.68e-06, 'completion_length': 21.734375, 'rewards/reward_function': -46.828125, 'reward': -46.828125, 'reward_std': 37.754361152648926, 'kl': 0.5017386972904205, 'epoch': 0.72}
{'loss': 0.0185, 'grad_norm': 0.5968666076660156, 'learning_rate': 5.600000000000001e-06, 'completion_length': 20.328125, 'rewards/reward_function': -44.75, 'reward': -44.75, 'reward_std': 40.07400703430176, 'kl': 0.46354706585407257, 'epoch': 0.72}
{'loss': 0.0142, 'grad_norm': 0.607234001159668, 'learning_rate': 5.5200000000000005e-06, 'completion_length': 23.28125, 'rewards/reward_function': -49.84375, 'reward': -49.84375, 'reward_std': 38.84574222564697, 'kl': 0.35412414371967316, 'epoch': 0.72}
{'loss': 0.0164, 'grad_norm': 0.5630753040313721, 'learning_rate': 5.4400000000000004e-06, 'completion_length': 24.21875, 'rewards/reward_function': -48.3125, 'reward': -48.3125, 'reward_std': 40.522111892700195, 'kl': 0.4110950380563736, 'epoch': 0.73}
{'loss': 0.0155, 'grad_norm': 0.5161638855934143, 'learning_rate': 5.36e-06, 'completion_length': 25.875, 'rewards/reward_function': -61.5625, 'reward': -61.5625, 'reward_std': 54.72490310668945, 'kl': 0.38631561398506165, 'epoch': 0.73}
{'loss': 0.0192, 'grad_norm': 0.5253848433494568, 'learning_rate': 5.28e-06, 'completion_length': 19.75, 'rewards/reward_function': -41.15625, 'reward': -41.15625, 'reward_std': 32.72438049316406, 'kl': 0.4800752252340317, 'epoch': 0.74}
{'loss': 0.0183, 'grad_norm': 0.669680655002594, 'learning_rate': 5.2e-06, 'completion_length': 23.71875, 'rewards/reward_function': -54.4375, 'reward': -54.4375, 'reward_std': 54.326642990112305, 'kl': 0.4583154022693634, 'epoch': 0.74}
{'loss': 0.0223, 'grad_norm': 0.5999510884284973, 'learning_rate': 5.12e-06, 'completion_length': 20.375, 'rewards/reward_function': -42.546875, 'reward': -42.546875, 'reward_std': 38.907772064208984, 'kl': 0.5568119436502457, 'epoch': 0.74}
{'loss': 0.0196, 'grad_norm': 0.5527331829071045, 'learning_rate': 5.04e-06, 'completion_length': 19.234375, 'rewards/reward_function': -35.828125, 'reward': -35.828125, 'reward_std': 30.364100456237793, 'kl': 0.48960238695144653, 'epoch': 0.75}
{'loss': 0.0155, 'grad_norm': 0.4431869685649872, 'learning_rate': 4.960000000000001e-06, 'completion_length': 22.25, 'rewards/reward_function': -48.09375, 'reward': -48.09375, 'reward_std': 45.68260192871094, 'kl': 0.38858115673065186, 'epoch': 0.75}
{'loss': 0.0231, 'grad_norm': 0.5960276126861572, 'learning_rate': 4.880000000000001e-06, 'completion_length': 17.3125, 'rewards/reward_function': -32.359375, 'reward': -32.359375, 'reward_std': 24.393918991088867, 'kl': 0.5785426795482635, 'epoch': 0.76}
{'loss': 0.0166, 'grad_norm': 0.8919700384140015, 'learning_rate': 4.800000000000001e-06, 'completion_length': 19.953125, 'rewards/reward_function': -35.765625, 'reward': -35.765625, 'reward_std': 32.49454879760742, 'kl': 0.41490480303764343, 'epoch': 0.76}
{'loss': 0.0183, 'grad_norm': 0.5358797311782837, 'learning_rate': 4.7200000000000005e-06, 'completion_length': 24.953125, 'rewards/reward_function': -53.421875, 'reward': -53.421875, 'reward_std': 43.204315185546875, 'kl': 0.4585503935813904, 'epoch': 0.76}
{'loss': 0.0293, 'grad_norm': 0.7646608948707581, 'learning_rate': 4.6400000000000005e-06, 'completion_length': 20.328125, 'rewards/reward_function': -45.578125, 'reward': -45.578125, 'reward_std': 37.85491371154785, 'kl': 0.7336938381195068, 'epoch': 0.77}
{'loss': 0.0207, 'grad_norm': 0.5999882221221924, 'learning_rate': 4.56e-06, 'completion_length': 22.84375, 'rewards/reward_function': -48.53125, 'reward': -48.53125, 'reward_std': 35.940229415893555, 'kl': 0.5166884213685989, 'epoch': 0.77}
{'loss': 0.0193, 'grad_norm': 0.5640230774879456, 'learning_rate': 4.48e-06, 'completion_length': 23.59375, 'rewards/reward_function': -48.71875, 'reward': -48.71875, 'reward_std': 47.04142379760742, 'kl': 0.4822279363870621, 'epoch': 0.78}
{'loss': 0.0157, 'grad_norm': 0.5197460651397705, 'learning_rate': 4.4e-06, 'completion_length': 21.234375, 'rewards/reward_function': -42.265625, 'reward': -42.265625, 'reward_std': 36.14560890197754, 'kl': 0.39352917671203613, 'epoch': 0.78}
{'loss': 0.0236, 'grad_norm': 0.6046160459518433, 'learning_rate': 4.32e-06, 'completion_length': 23.03125, 'rewards/reward_function': -50.71875, 'reward': -50.71875, 'reward_std': 49.4556999206543, 'kl': 0.5902416259050369, 'epoch': 0.78}
{'loss': 0.0194, 'grad_norm': 0.5862709283828735, 'learning_rate': 4.24e-06, 'completion_length': 24.25, 'rewards/reward_function': -59.53125, 'reward': -59.53125, 'reward_std': 70.07973098754883, 'kl': 0.4858190715312958, 'epoch': 0.79}
{'loss': 0.0183, 'grad_norm': 0.5247999429702759, 'learning_rate': 4.16e-06, 'completion_length': 21.484375, 'rewards/reward_function': -42.78125, 'reward': -42.78125, 'reward_std': 37.536590576171875, 'kl': 0.4583146870136261, 'epoch': 0.79}
{'loss': 0.0181, 'grad_norm': 0.5798431038856506, 'learning_rate': 4.08e-06, 'completion_length': 23.40625, 'rewards/reward_function': -55.453125, 'reward': -55.453125, 'reward_std': 50.94000053405762, 'kl': 0.45244815945625305, 'epoch': 0.8}
{'loss': 0.0211, 'grad_norm': 0.6305454969406128, 'learning_rate': 4.000000000000001e-06, 'completion_length': 18.078125, 'rewards/reward_function': -32.3125, 'reward': -32.3125, 'reward_std': 27.36252212524414, 'kl': 0.5269338041543961, 'epoch': 0.8}
{'loss': 0.0228, 'grad_norm': 0.6192539930343628, 'learning_rate': 3.920000000000001e-06, 'completion_length': 16.53125, 'rewards/reward_function': -30.84375, 'reward': -30.84375, 'reward_std': 23.45677375793457, 'kl': 0.5708558708429337, 'epoch': 0.8}
{'loss': 0.0253, 'grad_norm': 0.6392769813537598, 'learning_rate': 3.8400000000000005e-06, 'completion_length': 19.171875, 'rewards/reward_function': -37.015625, 'reward': -37.015625, 'reward_std': 27.867321968078613, 'kl': 0.6330043375492096, 'epoch': 0.81}
{'loss': 0.0182, 'grad_norm': 0.6151359677314758, 'learning_rate': 3.7600000000000004e-06, 'completion_length': 22.0, 'rewards/reward_function': -40.03125, 'reward': -40.03125, 'reward_std': 42.957725524902344, 'kl': 0.45582520961761475, 'epoch': 0.81}
{'loss': 0.0231, 'grad_norm': 0.8420860767364502, 'learning_rate': 3.6800000000000003e-06, 'completion_length': 20.984375, 'rewards/reward_function': -45.703125, 'reward': -45.703125, 'reward_std': 37.97063636779785, 'kl': 0.5770818889141083, 'epoch': 0.82}
{'loss': 0.0234, 'grad_norm': 0.6454243063926697, 'learning_rate': 3.6000000000000003e-06, 'completion_length': 22.0625, 'rewards/reward_function': -53.796875, 'reward': -53.796875, 'reward_std': 41.75975227355957, 'kl': 0.5860665738582611, 'epoch': 0.82}
{'loss': 0.0169, 'grad_norm': 0.586976945400238, 'learning_rate': 3.52e-06, 'completion_length': 21.890625, 'rewards/reward_function': -42.90625, 'reward': -42.90625, 'reward_std': 34.710744857788086, 'kl': 0.4232271909713745, 'epoch': 0.82}
{'loss': 0.0191, 'grad_norm': 0.769820511341095, 'learning_rate': 3.44e-06, 'completion_length': 21.578125, 'rewards/reward_function': -43.921875, 'reward': -43.921875, 'reward_std': 36.18124771118164, 'kl': 0.47805291414260864, 'epoch': 0.83}
{'loss': 0.0187, 'grad_norm': 0.5519217848777771, 'learning_rate': 3.3600000000000004e-06, 'completion_length': 18.40625, 'rewards/reward_function': -36.6875, 'reward': -36.6875, 'reward_std': 25.585474014282227, 'kl': 0.46787750720977783, 'epoch': 0.83}
{'loss': 0.0242, 'grad_norm': 0.6878682971000671, 'learning_rate': 3.2800000000000004e-06, 'completion_length': 25.6875, 'rewards/reward_function': -51.453125, 'reward': -51.453125, 'reward_std': 42.58110809326172, 'kl': 0.6037598252296448, 'epoch': 0.84}
