wandb: WARNING The `run_name` is currently set to the same value as `TrainingArguments.output_dir`. If this was not intended, please specify a different run name by setting the `TrainingArguments.run_name` parameter.
                                                  
{'loss': -0.0, 'grad_norm': 0.29732996225357056, 'learning_rate': 1.9920000000000002e-05, 'completion_length': 81.453125, 'rewards/reward_function': -270.671875, 'reward': -270.671875, 'reward_std': 84.1400146484375, 'kl': 0.0, 'epoch': 0.0}
{'loss': 0.0069, 'grad_norm': 0.4621175229549408, 'learning_rate': 1.16e-05, 'completion_length': 38.5625, 'rewards/reward_function': -113.5, 'reward': -113.5, 'reward_std': 88.57568359375, 'kl': 0.1727112978696823, 'epoch': 0.42}
{'loss': 0.0079, 'grad_norm': 0.4810057580471039, 'learning_rate': 1.152e-05, 'completion_length': 37.828125, 'rewards/reward_function': -109.46875, 'reward': -109.46875, 'reward_std': 83.09285736083984, 'kl': 0.19864633679389954, 'epoch': 0.42}
{'loss': 0.0059, 'grad_norm': 0.3937690854072571, 'learning_rate': 1.144e-05, 'completion_length': 46.53125, 'rewards/reward_function': -147.671875, 'reward': -147.671875, 'reward_std': 107.99998474121094, 'kl': 0.14666644483804703, 'epoch': 0.43}
{'loss': 0.01, 'grad_norm': 0.6351311802864075, 'learning_rate': 1.136e-05, 'completion_length': 33.421875, 'rewards/reward_function': -90.828125, 'reward': -90.828125, 'reward_std': 73.05448532104492, 'kl': 0.25115686655044556, 'epoch': 0.43}
{'loss': 0.0148, 'grad_norm': 1.248497724533081, 'learning_rate': 1.128e-05, 'completion_length': 33.96875, 'rewards/reward_function': -84.921875, 'reward': -84.921875, 'reward_std': 70.94472122192383, 'kl': 0.3711206763982773, 'epoch': 0.44}
{'loss': 0.0114, 'grad_norm': 0.7012180685997009, 'learning_rate': 1.1200000000000001e-05, 'completion_length': 33.734375, 'rewards/reward_function': -93.8125, 'reward': -93.8125, 'reward_std': 71.14716339111328, 'kl': 0.28512679040431976, 'epoch': 0.44}
{'loss': 0.0101, 'grad_norm': 0.5059407949447632, 'learning_rate': 1.1120000000000002e-05, 'completion_length': 34.46875, 'rewards/reward_function': -87.078125, 'reward': -87.078125, 'reward_std': 76.42128372192383, 'kl': 0.2518773749470711, 'epoch': 0.44}
{'loss': 0.0077, 'grad_norm': 0.4765138626098633, 'learning_rate': 1.1040000000000001e-05, 'completion_length': 44.4375, 'rewards/reward_function': -126.546875, 'reward': -126.546875, 'reward_std': 95.37497329711914, 'kl': 0.19208582490682602, 'epoch': 0.45}
{'loss': 0.0075, 'grad_norm': 0.4282236695289612, 'learning_rate': 1.0960000000000002e-05, 'completion_length': 34.15625, 'rewards/reward_function': -89.5, 'reward': -89.5, 'reward_std': 76.42800903320312, 'kl': 0.18642857670783997, 'epoch': 0.45}
{'loss': 0.0098, 'grad_norm': 0.5791859030723572, 'learning_rate': 1.0880000000000001e-05, 'completion_length': 36.421875, 'rewards/reward_function': -100.859375, 'reward': -100.859375, 'reward_std': 70.21481704711914, 'kl': 0.2438460737466812, 'epoch': 0.46}
{'loss': 0.0098, 'grad_norm': 0.5007191300392151, 'learning_rate': 1.0800000000000002e-05, 'completion_length': 34.25, 'rewards/reward_function': -88.15625, 'reward': -88.15625, 'reward_std': 76.10059356689453, 'kl': 0.2438812404870987, 'epoch': 0.46}
{'loss': 0.0093, 'grad_norm': 0.5542807579040527, 'learning_rate': 1.072e-05, 'completion_length': 31.125, 'rewards/reward_function': -75.078125, 'reward': -75.078125, 'reward_std': 69.29892921447754, 'kl': 0.23205456137657166, 'epoch': 0.46}
{'loss': 0.0112, 'grad_norm': 0.4860577881336212, 'learning_rate': 1.0640000000000001e-05, 'completion_length': 32.421875, 'rewards/reward_function': -83.296875, 'reward': -83.296875, 'reward_std': 76.84114837646484, 'kl': 0.27955280244350433, 'epoch': 0.47}
{'loss': 0.0073, 'grad_norm': 0.6532555818557739, 'learning_rate': 1.056e-05, 'completion_length': 39.203125, 'rewards/reward_function': -113.84375, 'reward': -113.84375, 'reward_std': 86.29767227172852, 'kl': 0.18364959955215454, 'epoch': 0.47}
{'loss': 0.0112, 'grad_norm': 0.5045076608657837, 'learning_rate': 1.0480000000000001e-05, 'completion_length': 34.65625, 'rewards/reward_function': -93.6875, 'reward': -93.6875, 'reward_std': 79.04369354248047, 'kl': 0.27895934879779816, 'epoch': 0.48}
{'loss': 0.0097, 'grad_norm': 0.5308374762535095, 'learning_rate': 1.04e-05, 'completion_length': 37.640625, 'rewards/reward_function': -97.84375, 'reward': -97.84375, 'reward_std': 62.77024459838867, 'kl': 0.24298690259456635, 'epoch': 0.48}
{'loss': 0.0097, 'grad_norm': 0.5956739187240601, 'learning_rate': 1.0320000000000001e-05, 'completion_length': 31.1875, 'rewards/reward_function': -79.3125, 'reward': -79.3125, 'reward_std': 75.95689392089844, 'kl': 0.2432532161474228, 'epoch': 0.48}
{'loss': 0.0113, 'grad_norm': 0.566357433795929, 'learning_rate': 1.024e-05, 'completion_length': 28.484375, 'rewards/reward_function': -69.515625, 'reward': -69.515625, 'reward_std': 66.35431671142578, 'kl': 0.28268687427043915, 'epoch': 0.49}
{'loss': 0.0112, 'grad_norm': 0.5389860272407532, 'learning_rate': 1.0160000000000001e-05, 'completion_length': 31.65625, 'rewards/reward_function': -85.109375, 'reward': -85.109375, 'reward_std': 74.42920303344727, 'kl': 0.2808552235364914, 'epoch': 0.49}
{'loss': 0.0101, 'grad_norm': 0.42646265029907227, 'learning_rate': 1.008e-05, 'completion_length': 29.234375, 'rewards/reward_function': -72.25, 'reward': -72.25, 'reward_std': 59.42790603637695, 'kl': 0.25128453969955444, 'epoch': 0.5}
{'loss': 0.0103, 'grad_norm': 0.7354384064674377, 'learning_rate': 1e-05, 'completion_length': 30.25, 'rewards/reward_function': -80.28125, 'reward': -80.28125, 'reward_std': 60.25178909301758, 'kl': 0.2579394578933716, 'epoch': 0.5}
{'loss': 0.0121, 'grad_norm': 0.4500155746936798, 'learning_rate': 9.920000000000002e-06, 'completion_length': 31.8125, 'rewards/reward_function': -83.03125, 'reward': -83.03125, 'reward_std': 70.6451187133789, 'kl': 0.30297207832336426, 'epoch': 0.5}
{'loss': 0.0129, 'grad_norm': 0.6287797093391418, 'learning_rate': 9.84e-06, 'completion_length': 24.1875, 'rewards/reward_function': -51.234375, 'reward': -51.234375, 'reward_std': 55.69064521789551, 'kl': 0.32141563296318054, 'epoch': 0.51}
{'loss': 0.0164, 'grad_norm': 0.526669442653656, 'learning_rate': 9.760000000000001e-06, 'completion_length': 32.375, 'rewards/reward_function': -81.765625, 'reward': -81.765625, 'reward_std': 62.62868881225586, 'kl': 0.4109007865190506, 'epoch': 0.51}
{'loss': 0.012, 'grad_norm': 0.4575768709182739, 'learning_rate': 9.68e-06, 'completion_length': 33.53125, 'rewards/reward_function': -89.46875, 'reward': -89.46875, 'reward_std': 73.50610733032227, 'kl': 0.30044376105070114, 'epoch': 0.52}
{'loss': 0.0133, 'grad_norm': 0.6300688982009888, 'learning_rate': 9.600000000000001e-06, 'completion_length': 28.46875, 'rewards/reward_function': -70.890625, 'reward': -70.890625, 'reward_std': 49.935462951660156, 'kl': 0.3317902386188507, 'epoch': 0.52}
{'loss': 0.0184, 'grad_norm': 0.668018639087677, 'learning_rate': 9.52e-06, 'completion_length': 28.515625, 'rewards/reward_function': -66.359375, 'reward': -66.359375, 'reward_std': 60.91680908203125, 'kl': 0.46066442131996155, 'epoch': 0.52}
{'loss': 0.0079, 'grad_norm': 0.570389986038208, 'learning_rate': 9.440000000000001e-06, 'completion_length': 26.578125, 'rewards/reward_function': -67.8125, 'reward': -67.8125, 'reward_std': 43.50229358673096, 'kl': 0.19658136367797852, 'epoch': 0.53}
{'loss': 0.0132, 'grad_norm': 0.5340877175331116, 'learning_rate': 9.360000000000002e-06, 'completion_length': 28.921875, 'rewards/reward_function': -68.40625, 'reward': -68.40625, 'reward_std': 62.08469772338867, 'kl': 0.33104628324508667, 'epoch': 0.53}
{'loss': 0.0152, 'grad_norm': 0.5843240022659302, 'learning_rate': 9.280000000000001e-06, 'completion_length': 29.796875, 'rewards/reward_function': -75.375, 'reward': -75.375, 'reward_std': 73.12207221984863, 'kl': 0.3803330808877945, 'epoch': 0.54}
{'loss': 0.0129, 'grad_norm': 0.48219722509384155, 'learning_rate': 9.200000000000002e-06, 'completion_length': 24.40625, 'rewards/reward_function': -54.0625, 'reward': -54.0625, 'reward_std': 54.51478958129883, 'kl': 0.32146893441677094, 'epoch': 0.54}
{'loss': 0.0094, 'grad_norm': 0.4592376947402954, 'learning_rate': 9.12e-06, 'completion_length': 30.578125, 'rewards/reward_function': -75.140625, 'reward': -75.140625, 'reward_std': 60.63517761230469, 'kl': 0.2352934032678604, 'epoch': 0.54}
{'loss': 0.0135, 'grad_norm': 0.4968614876270294, 'learning_rate': 9.040000000000002e-06, 'completion_length': 26.484375, 'rewards/reward_function': -57.5625, 'reward': -57.5625, 'reward_std': 40.5568790435791, 'kl': 0.33802393078804016, 'epoch': 0.55}
{'loss': 0.013, 'grad_norm': 0.6190056800842285, 'learning_rate': 8.96e-06, 'completion_length': 22.765625, 'rewards/reward_function': -53.8125, 'reward': -53.8125, 'reward_std': 37.940433502197266, 'kl': 0.32510049641132355, 'epoch': 0.55}
{'loss': 0.0216, 'grad_norm': 0.615328848361969, 'learning_rate': 8.880000000000001e-06, 'completion_length': 31.171875, 'rewards/reward_function': -77.203125, 'reward': -77.203125, 'reward_std': 78.86847305297852, 'kl': 0.541192501783371, 'epoch': 0.56}
{'loss': 0.0135, 'grad_norm': 0.5649714469909668, 'learning_rate': 8.8e-06, 'completion_length': 28.390625, 'rewards/reward_function': -66.953125, 'reward': -66.953125, 'reward_std': 56.41510772705078, 'kl': 0.3380974531173706, 'epoch': 0.56}
{'loss': 0.0142, 'grad_norm': 0.5215759873390198, 'learning_rate': 8.720000000000001e-06, 'completion_length': 28.28125, 'rewards/reward_function': -68.25, 'reward': -68.25, 'reward_std': 75.63254928588867, 'kl': 0.35449521243572235, 'epoch': 0.56}
{'loss': 0.0143, 'grad_norm': 0.5070992708206177, 'learning_rate': 8.64e-06, 'completion_length': 28.5, 'rewards/reward_function': -68.859375, 'reward': -68.859375, 'reward_std': 64.20434761047363, 'kl': 0.3571229875087738, 'epoch': 0.57}
{'loss': 0.0195, 'grad_norm': 0.5823472142219543, 'learning_rate': 8.560000000000001e-06, 'completion_length': 28.96875, 'rewards/reward_function': -73.1875, 'reward': -73.1875, 'reward_std': 63.42638397216797, 'kl': 0.4878634512424469, 'epoch': 0.57}
{'loss': 0.012, 'grad_norm': 0.7347192764282227, 'learning_rate': 8.48e-06, 'completion_length': 30.109375, 'rewards/reward_function': -78.53125, 'reward': -78.53125, 'reward_std': 60.93732452392578, 'kl': 0.29959021508693695, 'epoch': 0.58}
{'loss': 0.015, 'grad_norm': 0.5474496483802795, 'learning_rate': 8.400000000000001e-06, 'completion_length': 24.546875, 'rewards/reward_function': -60.265625, 'reward': -60.265625, 'reward_std': 54.01458740234375, 'kl': 0.37446559965610504, 'epoch': 0.58}
{'loss': 0.0182, 'grad_norm': 0.6751992702484131, 'learning_rate': 8.32e-06, 'completion_length': 24.015625, 'rewards/reward_function': -58.046875, 'reward': -58.046875, 'reward_std': 48.69718551635742, 'kl': 0.4561285376548767, 'epoch': 0.58}
{'loss': 0.0138, 'grad_norm': 0.5001819729804993, 'learning_rate': 8.24e-06, 'completion_length': 25.78125, 'rewards/reward_function': -62.515625, 'reward': -62.515625, 'reward_std': 46.84751892089844, 'kl': 0.34600481390953064, 'epoch': 0.59}
{'loss': 0.0167, 'grad_norm': 0.6286580562591553, 'learning_rate': 8.16e-06, 'completion_length': 23.015625, 'rewards/reward_function': -49.125, 'reward': -49.125, 'reward_std': 48.05859375, 'kl': 0.4183112680912018, 'epoch': 0.59}
{'loss': 0.0144, 'grad_norm': 0.47923898696899414, 'learning_rate': 8.08e-06, 'completion_length': 27.296875, 'rewards/reward_function': -61.140625, 'reward': -61.140625, 'reward_std': 56.150259017944336, 'kl': 0.359529048204422, 'epoch': 0.6}
{'loss': 0.016, 'grad_norm': 0.5786970257759094, 'learning_rate': 8.000000000000001e-06, 'completion_length': 23.1875, 'rewards/reward_function': -54.578125, 'reward': -54.578125, 'reward_std': 36.20799160003662, 'kl': 0.3998224586248398, 'epoch': 0.6}
{'loss': 0.0155, 'grad_norm': 0.5671128034591675, 'learning_rate': 7.92e-06, 'completion_length': 25.46875, 'rewards/reward_function': -57.96875, 'reward': -57.96875, 'reward_std': 47.32565116882324, 'kl': 0.38691702485084534, 'epoch': 0.6}
{'loss': 0.0199, 'grad_norm': 0.5983033776283264, 'learning_rate': 7.840000000000001e-06, 'completion_length': 24.21875, 'rewards/reward_function': -47.28125, 'reward': -47.28125, 'reward_std': 38.27323341369629, 'kl': 0.4974013864994049, 'epoch': 0.61}
{'loss': 0.0159, 'grad_norm': 0.5432962775230408, 'learning_rate': 7.76e-06, 'completion_length': 24.515625, 'rewards/reward_function': -57.140625, 'reward': -57.140625, 'reward_std': 53.21583366394043, 'kl': 0.3977977782487869, 'epoch': 0.61}
{'loss': 0.0185, 'grad_norm': 0.5637275576591492, 'learning_rate': 7.680000000000001e-06, 'completion_length': 27.65625, 'rewards/reward_function': -65.28125, 'reward': -65.28125, 'reward_std': 56.476619720458984, 'kl': 0.463631346821785, 'epoch': 0.62}
{'loss': 0.0167, 'grad_norm': 0.9855281114578247, 'learning_rate': 7.600000000000001e-06, 'completion_length': 20.375, 'rewards/reward_function': -42.46875, 'reward': -42.46875, 'reward_std': 32.517616271972656, 'kl': 0.4169877767562866, 'epoch': 0.62}
{'loss': 0.0151, 'grad_norm': 0.7207068204879761, 'learning_rate': 7.520000000000001e-06, 'completion_length': 24.1875, 'rewards/reward_function': -53.578125, 'reward': -53.578125, 'reward_std': 45.28600311279297, 'kl': 0.3769848644733429, 'epoch': 0.62}
{'loss': 0.0153, 'grad_norm': 0.5528993606567383, 'learning_rate': 7.440000000000001e-06, 'completion_length': 33.03125, 'rewards/reward_function': -84.484375, 'reward': -84.484375, 'reward_std': 70.54309272766113, 'kl': 0.3816039711236954, 'epoch': 0.63}
{'loss': 0.0183, 'grad_norm': 0.5832282900810242, 'learning_rate': 7.360000000000001e-06, 'completion_length': 27.1875, 'rewards/reward_function': -66.828125, 'reward': -66.828125, 'reward_std': 63.28326225280762, 'kl': 0.4576779305934906, 'epoch': 0.63}
{'loss': 0.0163, 'grad_norm': 0.8682361841201782, 'learning_rate': 7.280000000000001e-06, 'completion_length': 30.046875, 'rewards/reward_function': -66.640625, 'reward': -66.640625, 'reward_std': 50.5554084777832, 'kl': 0.4083857238292694, 'epoch': 0.64}
{'loss': 0.0187, 'grad_norm': 0.5667311549186707, 'learning_rate': 7.2000000000000005e-06, 'completion_length': 23.375, 'rewards/reward_function': -51.140625, 'reward': -51.140625, 'reward_std': 55.200510025024414, 'kl': 0.46661511063575745, 'epoch': 0.64}
{'loss': 0.0252, 'grad_norm': 0.6966995596885681, 'learning_rate': 7.1200000000000004e-06, 'completion_length': 20.609375, 'rewards/reward_function': -42.109375, 'reward': -42.109375, 'reward_std': 34.94071674346924, 'kl': 0.6291436851024628, 'epoch': 0.64}
{'loss': 0.0159, 'grad_norm': 0.603940486907959, 'learning_rate': 7.04e-06, 'completion_length': 26.484375, 'rewards/reward_function': -65.671875, 'reward': -65.671875, 'reward_std': 52.52140808105469, 'kl': 0.3966601490974426, 'epoch': 0.65}
{'loss': 0.0208, 'grad_norm': 0.6398255825042725, 'learning_rate': 6.96e-06, 'completion_length': 21.984375, 'rewards/reward_function': -45.359375, 'reward': -45.359375, 'reward_std': 43.984670639038086, 'kl': 0.5193859338760376, 'epoch': 0.65}
{'loss': 0.0198, 'grad_norm': 0.6093432903289795, 'learning_rate': 6.88e-06, 'completion_length': 18.796875, 'rewards/reward_function': -37.390625, 'reward': -37.390625, 'reward_std': 34.23630714416504, 'kl': 0.49527111649513245, 'epoch': 0.66}
{'loss': 0.0128, 'grad_norm': 0.5478854775428772, 'learning_rate': 6.800000000000001e-06, 'completion_length': 25.96875, 'rewards/reward_function': -59.3125, 'reward': -59.3125, 'reward_std': 55.57896423339844, 'kl': 0.31944479048252106, 'epoch': 0.66}
{'loss': 0.0179, 'grad_norm': 0.5473150014877319, 'learning_rate': 6.720000000000001e-06, 'completion_length': 23.390625, 'rewards/reward_function': -53.828125, 'reward': -53.828125, 'reward_std': 40.80440711975098, 'kl': 0.44796377420425415, 'epoch': 0.66}
{'loss': 0.0212, 'grad_norm': 0.6263015270233154, 'learning_rate': 6.640000000000001e-06, 'completion_length': 22.75, 'rewards/reward_function': -52.0, 'reward': -52.0, 'reward_std': 42.33039855957031, 'kl': 0.5302866250276566, 'epoch': 0.67}
{'loss': 0.0137, 'grad_norm': 0.6039466857910156, 'learning_rate': 6.560000000000001e-06, 'completion_length': 23.75, 'rewards/reward_function': -53.796875, 'reward': -53.796875, 'reward_std': 53.24234580993652, 'kl': 0.34302791953086853, 'epoch': 0.67}
{'loss': 0.0178, 'grad_norm': 0.6865201592445374, 'learning_rate': 6.480000000000001e-06, 'completion_length': 25.4375, 'rewards/reward_function': -54.515625, 'reward': -54.515625, 'reward_std': 57.226823806762695, 'kl': 0.44417986273765564, 'epoch': 0.68}
{'loss': 0.0218, 'grad_norm': 0.6295914053916931, 'learning_rate': 6.4000000000000006e-06, 'completion_length': 24.078125, 'rewards/reward_function': -54.875, 'reward': -54.875, 'reward_std': 47.472747802734375, 'kl': 0.5443501770496368, 'epoch': 0.68}
{'loss': 0.0185, 'grad_norm': 0.6424866318702698, 'learning_rate': 6.3200000000000005e-06, 'completion_length': 23.359375, 'rewards/reward_function': -51.015625, 'reward': -51.015625, 'reward_std': 42.5639762878418, 'kl': 0.4613550007343292, 'epoch': 0.68}
{'loss': 0.0273, 'grad_norm': 0.5813413262367249, 'learning_rate': 6.24e-06, 'completion_length': 21.796875, 'rewards/reward_function': -50.359375, 'reward': -50.359375, 'reward_std': 54.82742881774902, 'kl': 0.6814066767692566, 'epoch': 0.69}
{'loss': 0.0219, 'grad_norm': 0.7288852334022522, 'learning_rate': 6.16e-06, 'completion_length': 21.640625, 'rewards/reward_function': -52.1875, 'reward': -52.1875, 'reward_std': 47.1365909576416, 'kl': 0.5473748743534088, 'epoch': 0.69}
{'loss': 0.0171, 'grad_norm': 0.5403856635093689, 'learning_rate': 6.08e-06, 'completion_length': 22.921875, 'rewards/reward_function': -51.9375, 'reward': -51.9375, 'reward_std': 48.74502754211426, 'kl': 0.42713597416877747, 'epoch': 0.7}
{'loss': 0.0225, 'grad_norm': 0.5412355661392212, 'learning_rate': 6e-06, 'completion_length': 19.65625, 'rewards/reward_function': -40.578125, 'reward': -40.578125, 'reward_std': 31.591044425964355, 'kl': 0.5618140995502472, 'epoch': 0.7}
{'loss': 0.0227, 'grad_norm': 0.6216771602630615, 'learning_rate': 5.92e-06, 'completion_length': 20.90625, 'rewards/reward_function': -49.890625, 'reward': -49.890625, 'reward_std': 39.100046157836914, 'kl': 0.5669470131397247, 'epoch': 0.7}
{'loss': 0.0137, 'grad_norm': 0.5219924449920654, 'learning_rate': 5.84e-06, 'completion_length': 23.90625, 'rewards/reward_function': -49.640625, 'reward': -49.640625, 'reward_std': 40.86098289489746, 'kl': 0.3426312059164047, 'epoch': 0.71}
{'loss': 0.0155, 'grad_norm': 0.47067269682884216, 'learning_rate': 5.76e-06, 'completion_length': 28.796875, 'rewards/reward_function': -67.71875, 'reward': -67.71875, 'reward_std': 61.16848182678223, 'kl': 0.38861359655857086, 'epoch': 0.71}
{'loss': 0.0212, 'grad_norm': 0.683478057384491, 'learning_rate': 5.68e-06, 'completion_length': 17.453125, 'rewards/reward_function': -33.6875, 'reward': -33.6875, 'reward_std': 24.5546817779541, 'kl': 0.5303841233253479, 'epoch': 0.72}
{'loss': 0.0227, 'grad_norm': 0.7556149363517761, 'learning_rate': 5.600000000000001e-06, 'completion_length': 19.875, 'rewards/reward_function': -45.40625, 'reward': -45.40625, 'reward_std': 34.738454818725586, 'kl': 0.5682450532913208, 'epoch': 0.72}
{'loss': 0.0232, 'grad_norm': 0.737182080745697, 'learning_rate': 5.5200000000000005e-06, 'completion_length': 20.671875, 'rewards/reward_function': -42.84375, 'reward': -42.84375, 'reward_std': 34.4747257232666, 'kl': 0.579362541437149, 'epoch': 0.72}
{'loss': 0.0187, 'grad_norm': 0.6837649941444397, 'learning_rate': 5.4400000000000004e-06, 'completion_length': 20.875, 'rewards/reward_function': -42.859375, 'reward': -42.859375, 'reward_std': 38.57056427001953, 'kl': 0.46802181005477905, 'epoch': 0.73}
{'loss': 0.0143, 'grad_norm': 0.797780454158783, 'learning_rate': 5.36e-06, 'completion_length': 24.984375, 'rewards/reward_function': -58.359375, 'reward': -58.359375, 'reward_std': 58.824880599975586, 'kl': 0.35719338059425354, 'epoch': 0.73}
{'loss': 0.0204, 'grad_norm': 0.5975815057754517, 'learning_rate': 5.28e-06, 'completion_length': 19.75, 'rewards/reward_function': -42.984375, 'reward': -42.984375, 'reward_std': 35.44591808319092, 'kl': 0.509029746055603, 'epoch': 0.74}
{'loss': 0.0203, 'grad_norm': 0.6177164316177368, 'learning_rate': 5.2e-06, 'completion_length': 20.640625, 'rewards/reward_function': -45.0625, 'reward': -45.0625, 'reward_std': 44.340200424194336, 'kl': 0.5080088973045349, 'epoch': 0.74}
{'loss': 0.0228, 'grad_norm': 0.7180325388908386, 'learning_rate': 5.12e-06, 'completion_length': 19.6875, 'rewards/reward_function': -46.46875, 'reward': -46.46875, 'reward_std': 41.70617866516113, 'kl': 0.5687882304191589, 'epoch': 0.74}
{'loss': 0.021, 'grad_norm': 0.7685201168060303, 'learning_rate': 5.04e-06, 'completion_length': 22.390625, 'rewards/reward_function': -50.875, 'reward': -50.875, 'reward_std': 56.07465171813965, 'kl': 0.5238365679979324, 'epoch': 0.75}
{'loss': 0.019, 'grad_norm': 0.5377403497695923, 'learning_rate': 4.960000000000001e-06, 'completion_length': 17.59375, 'rewards/reward_function': -34.765625, 'reward': -34.765625, 'reward_std': 28.095712661743164, 'kl': 0.4757264107465744, 'epoch': 0.75}
{'loss': 0.0251, 'grad_norm': 0.7315935492515564, 'learning_rate': 4.880000000000001e-06, 'completion_length': 17.546875, 'rewards/reward_function': -34.71875, 'reward': -34.71875, 'reward_std': 32.61742973327637, 'kl': 0.6275680661201477, 'epoch': 0.76}
{'loss': 0.0206, 'grad_norm': 0.7792434096336365, 'learning_rate': 4.800000000000001e-06, 'completion_length': 19.9375, 'rewards/reward_function': -44.109375, 'reward': -44.109375, 'reward_std': 34.08184051513672, 'kl': 0.5137686431407928, 'epoch': 0.76}
{'loss': 0.0225, 'grad_norm': 0.7413992285728455, 'learning_rate': 4.7200000000000005e-06, 'completion_length': 22.671875, 'rewards/reward_function': -51.875, 'reward': -51.875, 'reward_std': 41.278682708740234, 'kl': 0.5623259246349335, 'epoch': 0.76}
{'loss': 0.0216, 'grad_norm': 0.5945320725440979, 'learning_rate': 4.6400000000000005e-06, 'completion_length': 21.453125, 'rewards/reward_function': -51.375, 'reward': -51.375, 'reward_std': 43.1984977722168, 'kl': 0.5393877923488617, 'epoch': 0.77}
{'loss': 0.0225, 'grad_norm': 0.6568194627761841, 'learning_rate': 4.56e-06, 'completion_length': 21.90625, 'rewards/reward_function': -46.65625, 'reward': -46.65625, 'reward_std': 40.484601974487305, 'kl': 0.5630165338516235, 'epoch': 0.77}
{'loss': 0.0215, 'grad_norm': 0.7405136227607727, 'learning_rate': 4.48e-06, 'completion_length': 20.578125, 'rewards/reward_function': -40.984375, 'reward': -40.984375, 'reward_std': 46.43253135681152, 'kl': 0.5385279357433319, 'epoch': 0.78}
{'loss': 0.0208, 'grad_norm': 0.6429029107093811, 'learning_rate': 4.4e-06, 'completion_length': 17.765625, 'rewards/reward_function': -37.046875, 'reward': -37.046875, 'reward_std': 33.27009391784668, 'kl': 0.5195150971412659, 'epoch': 0.78}
{'loss': 0.0182, 'grad_norm': 0.5426501035690308, 'learning_rate': 4.32e-06, 'completion_length': 23.703125, 'rewards/reward_function': -59.34375, 'reward': -59.34375, 'reward_std': 53.405588150024414, 'kl': 0.45522554218769073, 'epoch': 0.78}
{'loss': 0.0158, 'grad_norm': 0.5166869163513184, 'learning_rate': 4.24e-06, 'completion_length': 22.796875, 'rewards/reward_function': -47.484375, 'reward': -47.484375, 'reward_std': 46.351478576660156, 'kl': 0.39540430903434753, 'epoch': 0.79}
{'loss': 0.0226, 'grad_norm': 0.7893043160438538, 'learning_rate': 4.16e-06, 'completion_length': 22.65625, 'rewards/reward_function': -50.125, 'reward': -50.125, 'reward_std': 43.20121765136719, 'kl': 0.5656277686357498, 'epoch': 0.79}
{'loss': 0.0223, 'grad_norm': 0.5416712164878845, 'learning_rate': 4.08e-06, 'completion_length': 20.46875, 'rewards/reward_function': -45.1875, 'reward': -45.1875, 'reward_std': 54.126176834106445, 'kl': 0.5585919171571732, 'epoch': 0.8}
{'loss': 0.0227, 'grad_norm': 0.5788903832435608, 'learning_rate': 4.000000000000001e-06, 'completion_length': 18.8125, 'rewards/reward_function': -38.546875, 'reward': -38.546875, 'reward_std': 31.988272666931152, 'kl': 0.5677582919597626, 'epoch': 0.8}
{'loss': 0.027, 'grad_norm': 0.7144809365272522, 'learning_rate': 3.920000000000001e-06, 'completion_length': 17.421875, 'rewards/reward_function': -43.40625, 'reward': -43.40625, 'reward_std': 45.42599296569824, 'kl': 0.6750387251377106, 'epoch': 0.8}
{'loss': 0.0217, 'grad_norm': 0.5489256381988525, 'learning_rate': 3.8400000000000005e-06, 'completion_length': 17.421875, 'rewards/reward_function': -33.40625, 'reward': -33.40625, 'reward_std': 30.28362274169922, 'kl': 0.5413290560245514, 'epoch': 0.81}
{'loss': 0.0193, 'grad_norm': 0.7790316343307495, 'learning_rate': 3.7600000000000004e-06, 'completion_length': 19.859375, 'rewards/reward_function': -37.109375, 'reward': -37.109375, 'reward_std': 32.53872871398926, 'kl': 0.4819614142179489, 'epoch': 0.81}
{'loss': 0.0184, 'grad_norm': 0.9572696089744568, 'learning_rate': 3.6800000000000003e-06, 'completion_length': 18.578125, 'rewards/reward_function': -37.15625, 'reward': -37.15625, 'reward_std': 27.459508895874023, 'kl': 0.45918652415275574, 'epoch': 0.82}
{'loss': 0.0251, 'grad_norm': 0.5806348919868469, 'learning_rate': 3.6000000000000003e-06, 'completion_length': 20.25, 'rewards/reward_function': -44.0, 'reward': -44.0, 'reward_std': 47.557966232299805, 'kl': 0.6272337734699249, 'epoch': 0.82}
{'loss': 0.0165, 'grad_norm': 0.5523346662521362, 'learning_rate': 3.52e-06, 'completion_length': 23.640625, 'rewards/reward_function': -51.328125, 'reward': -51.328125, 'reward_std': 42.284780502319336, 'kl': 0.41340214014053345, 'epoch': 0.82}
{'loss': 0.0247, 'grad_norm': 0.7705540060997009, 'learning_rate': 3.44e-06, 'completion_length': 19.125, 'rewards/reward_function': -37.59375, 'reward': -37.59375, 'reward_std': 29.020065307617188, 'kl': 0.6174083948135376, 'epoch': 0.83}
{'loss': 0.0231, 'grad_norm': 0.6986638903617859, 'learning_rate': 3.3600000000000004e-06, 'completion_length': 22.484375, 'rewards/reward_function': -51.5, 'reward': -51.5, 'reward_std': 41.59493637084961, 'kl': 0.576668918132782, 'epoch': 0.83}
{'loss': 0.0276, 'grad_norm': 0.9638714790344238, 'learning_rate': 3.2800000000000004e-06, 'completion_length': 20.53125, 'rewards/reward_function': -43.953125, 'reward': -43.953125, 'reward_std': 33.348541259765625, 'kl': 0.6910231709480286, 'epoch': 0.84}
