wandb: WARNING The `run_name` is currently set to the same value as `TrainingArguments.output_dir`. If this was not intended, please specify a different run name by setting the `TrainingArguments.run_name` parameter.
                                                  
{'loss': -0.0, 'grad_norm': 0.2884138822555542, 'learning_rate': 1.9920000000000002e-05, 'completion_length': 81.453125, 'rewards/reward_function': -270.671875, 'reward': -270.671875, 'reward_std': 84.1400146484375, 'kl': 0.0, 'epoch': 0.0}
{'loss': 0.0076, 'grad_norm': 0.4715762138366699, 'learning_rate': 1.16e-05, 'completion_length': 36.171875, 'rewards/reward_function': -101.65625, 'reward': -101.65625, 'reward_std': 81.35284423828125, 'kl': 0.18935807794332504, 'epoch': 0.42}
{'loss': 0.0064, 'grad_norm': 0.4919319152832031, 'learning_rate': 1.152e-05, 'completion_length': 39.09375, 'rewards/reward_function': -113.8125, 'reward': -113.8125, 'reward_std': 86.26531219482422, 'kl': 0.15947765111923218, 'epoch': 0.42}
{'loss': 0.0078, 'grad_norm': 0.4696921408176422, 'learning_rate': 1.144e-05, 'completion_length': 37.265625, 'rewards/reward_function': -104.703125, 'reward': -104.703125, 'reward_std': 79.92139053344727, 'kl': 0.19557103514671326, 'epoch': 0.43}
{'loss': 0.0102, 'grad_norm': 0.5450416803359985, 'learning_rate': 1.136e-05, 'completion_length': 36.796875, 'rewards/reward_function': -106.96875, 'reward': -106.96875, 'reward_std': 79.71079444885254, 'kl': 0.2550089955329895, 'epoch': 0.43}
{'loss': 0.0203, 'grad_norm': 2.1809425354003906, 'learning_rate': 1.128e-05, 'completion_length': 39.890625, 'rewards/reward_function': -114.71875, 'reward': -114.71875, 'reward_std': 90.65023803710938, 'kl': 0.5066763460636139, 'epoch': 0.44}
{'loss': 0.01, 'grad_norm': 0.5779048800468445, 'learning_rate': 1.1200000000000001e-05, 'completion_length': 38.421875, 'rewards/reward_function': -107.8125, 'reward': -107.8125, 'reward_std': 83.61045455932617, 'kl': 0.2507127523422241, 'epoch': 0.44}
{'loss': 0.011, 'grad_norm': 0.5222116708755493, 'learning_rate': 1.1120000000000002e-05, 'completion_length': 32.84375, 'rewards/reward_function': -86.640625, 'reward': -86.640625, 'reward_std': 68.16916465759277, 'kl': 0.27447567880153656, 'epoch': 0.44}
{'loss': 0.0088, 'grad_norm': 0.43966495990753174, 'learning_rate': 1.1040000000000001e-05, 'completion_length': 41.25, 'rewards/reward_function': -117.375, 'reward': -117.375, 'reward_std': 91.38931274414062, 'kl': 0.21970394998788834, 'epoch': 0.45}
{'loss': 0.0091, 'grad_norm': 0.44951897859573364, 'learning_rate': 1.0960000000000002e-05, 'completion_length': 34.15625, 'rewards/reward_function': -86.421875, 'reward': -86.421875, 'reward_std': 77.58922958374023, 'kl': 0.2274085134267807, 'epoch': 0.45}
{'loss': 0.0111, 'grad_norm': 0.41770094633102417, 'learning_rate': 1.0880000000000001e-05, 'completion_length': 32.296875, 'rewards/reward_function': -88.109375, 'reward': -88.109375, 'reward_std': 75.4247055053711, 'kl': 0.2772000730037689, 'epoch': 0.46}
{'loss': 0.0099, 'grad_norm': 0.5548161864280701, 'learning_rate': 1.0800000000000002e-05, 'completion_length': 33.765625, 'rewards/reward_function': -87.6875, 'reward': -87.6875, 'reward_std': 74.4061164855957, 'kl': 0.2464752197265625, 'epoch': 0.46}
{'loss': 0.0079, 'grad_norm': 0.4165228009223938, 'learning_rate': 1.072e-05, 'completion_length': 34.3125, 'rewards/reward_function': -88.46875, 'reward': -88.46875, 'reward_std': 74.9784164428711, 'kl': 0.19730746001005173, 'epoch': 0.46}
{'loss': 0.0082, 'grad_norm': 0.5744308829307556, 'learning_rate': 1.0640000000000001e-05, 'completion_length': 31.28125, 'rewards/reward_function': -77.25, 'reward': -77.25, 'reward_std': 65.92371368408203, 'kl': 0.20573152601718903, 'epoch': 0.47}
{'loss': 0.0092, 'grad_norm': 0.4334462583065033, 'learning_rate': 1.056e-05, 'completion_length': 30.734375, 'rewards/reward_function': -78.671875, 'reward': -78.671875, 'reward_std': 54.377180099487305, 'kl': 0.22900378704071045, 'epoch': 0.47}
{'loss': 0.0088, 'grad_norm': 0.49171051383018494, 'learning_rate': 1.0480000000000001e-05, 'completion_length': 31.515625, 'rewards/reward_function': -85.5625, 'reward': -85.5625, 'reward_std': 65.3541030883789, 'kl': 0.21963030844926834, 'epoch': 0.48}
{'loss': 0.0111, 'grad_norm': 0.4436933994293213, 'learning_rate': 1.04e-05, 'completion_length': 37.78125, 'rewards/reward_function': -103.40625, 'reward': -103.40625, 'reward_std': 88.65776824951172, 'kl': 0.2762993946671486, 'epoch': 0.48}
{'loss': 0.0104, 'grad_norm': 0.4885285794734955, 'learning_rate': 1.0320000000000001e-05, 'completion_length': 33.890625, 'rewards/reward_function': -95.546875, 'reward': -95.546875, 'reward_std': 72.78911972045898, 'kl': 0.26099735498428345, 'epoch': 0.48}
{'loss': 0.0113, 'grad_norm': 0.5667638182640076, 'learning_rate': 1.024e-05, 'completion_length': 28.484375, 'rewards/reward_function': -72.453125, 'reward': -72.453125, 'reward_std': 66.65441131591797, 'kl': 0.28285743296146393, 'epoch': 0.49}
{'loss': 0.013, 'grad_norm': 0.5788349509239197, 'learning_rate': 1.0160000000000001e-05, 'completion_length': 31.578125, 'rewards/reward_function': -83.203125, 'reward': -83.203125, 'reward_std': 64.68950843811035, 'kl': 0.32408054172992706, 'epoch': 0.49}
{'loss': 0.0088, 'grad_norm': 0.46871519088745117, 'learning_rate': 1.008e-05, 'completion_length': 32.859375, 'rewards/reward_function': -83.125, 'reward': -83.125, 'reward_std': 57.89048385620117, 'kl': 0.21953867375850677, 'epoch': 0.5}
{'loss': 0.0104, 'grad_norm': 0.5072840452194214, 'learning_rate': 1e-05, 'completion_length': 26.28125, 'rewards/reward_function': -59.59375, 'reward': -59.59375, 'reward_std': 48.50942420959473, 'kl': 0.2608095407485962, 'epoch': 0.5}
{'loss': 0.0153, 'grad_norm': 0.4777175486087799, 'learning_rate': 9.920000000000002e-06, 'completion_length': 31.015625, 'rewards/reward_function': -76.875, 'reward': -76.875, 'reward_std': 68.21279525756836, 'kl': 0.3827402591705322, 'epoch': 0.5}
{'loss': 0.0111, 'grad_norm': 0.5371970534324646, 'learning_rate': 9.84e-06, 'completion_length': 28.65625, 'rewards/reward_function': -66.703125, 'reward': -66.703125, 'reward_std': 55.410600662231445, 'kl': 0.276538223028183, 'epoch': 0.51}
{'loss': 0.018, 'grad_norm': 0.5088334083557129, 'learning_rate': 9.760000000000001e-06, 'completion_length': 27.78125, 'rewards/reward_function': -58.0625, 'reward': -58.0625, 'reward_std': 46.95071792602539, 'kl': 0.44987769424915314, 'epoch': 0.51}
{'loss': 0.0127, 'grad_norm': 0.47482872009277344, 'learning_rate': 9.68e-06, 'completion_length': 29.546875, 'rewards/reward_function': -71.6875, 'reward': -71.6875, 'reward_std': 54.13868713378906, 'kl': 0.3171495646238327, 'epoch': 0.52}
{'loss': 0.0131, 'grad_norm': 0.702448844909668, 'learning_rate': 9.600000000000001e-06, 'completion_length': 25.03125, 'rewards/reward_function': -61.0625, 'reward': -61.0625, 'reward_std': 43.653038024902344, 'kl': 0.32761700451374054, 'epoch': 0.52}
{'loss': 0.0179, 'grad_norm': 1.1351392269134521, 'learning_rate': 9.52e-06, 'completion_length': 29.84375, 'rewards/reward_function': -69.78125, 'reward': -69.78125, 'reward_std': 63.87716865539551, 'kl': 0.44856737554073334, 'epoch': 0.52}
{'loss': 0.012, 'grad_norm': 0.46071603894233704, 'learning_rate': 9.440000000000001e-06, 'completion_length': 26.5, 'rewards/reward_function': -67.546875, 'reward': -67.546875, 'reward_std': 61.18600654602051, 'kl': 0.29920385777950287, 'epoch': 0.53}
{'loss': 0.0172, 'grad_norm': 0.5239571928977966, 'learning_rate': 9.360000000000002e-06, 'completion_length': 24.984375, 'rewards/reward_function': -58.03125, 'reward': -58.03125, 'reward_std': 42.22012901306152, 'kl': 0.4294730871915817, 'epoch': 0.53}
{'loss': 0.0115, 'grad_norm': 0.5560808777809143, 'learning_rate': 9.280000000000001e-06, 'completion_length': 30.65625, 'rewards/reward_function': -79.34375, 'reward': -79.34375, 'reward_std': 52.00630569458008, 'kl': 0.2870883196592331, 'epoch': 0.54}
{'loss': 0.014, 'grad_norm': 0.4876851737499237, 'learning_rate': 9.200000000000002e-06, 'completion_length': 29.8125, 'rewards/reward_function': -77.21875, 'reward': -77.21875, 'reward_std': 59.576725006103516, 'kl': 0.34984642267227173, 'epoch': 0.54}
{'loss': 0.0135, 'grad_norm': 0.5749303102493286, 'learning_rate': 9.12e-06, 'completion_length': 32.390625, 'rewards/reward_function': -85.828125, 'reward': -85.828125, 'reward_std': 66.7374496459961, 'kl': 0.3381134271621704, 'epoch': 0.54}
{'loss': 0.0121, 'grad_norm': 0.5161005854606628, 'learning_rate': 9.040000000000002e-06, 'completion_length': 26.34375, 'rewards/reward_function': -55.25, 'reward': -55.25, 'reward_std': 38.286407470703125, 'kl': 0.30241265892982483, 'epoch': 0.55}
{'loss': 0.0154, 'grad_norm': 0.49897611141204834, 'learning_rate': 8.96e-06, 'completion_length': 28.84375, 'rewards/reward_function': -74.625, 'reward': -74.625, 'reward_std': 78.26269340515137, 'kl': 0.38499732315540314, 'epoch': 0.55}
{'loss': 0.0145, 'grad_norm': 0.49746134877204895, 'learning_rate': 8.880000000000001e-06, 'completion_length': 28.71875, 'rewards/reward_function': -67.625, 'reward': -67.625, 'reward_std': 63.60768127441406, 'kl': 0.3620173931121826, 'epoch': 0.56}
{'loss': 0.0137, 'grad_norm': 0.5759317278862, 'learning_rate': 8.8e-06, 'completion_length': 31.53125, 'rewards/reward_function': -79.328125, 'reward': -79.328125, 'reward_std': 64.01458930969238, 'kl': 0.3425169438123703, 'epoch': 0.56}
{'loss': 0.0135, 'grad_norm': 0.5826923847198486, 'learning_rate': 8.720000000000001e-06, 'completion_length': 27.9375, 'rewards/reward_function': -65.890625, 'reward': -65.890625, 'reward_std': 57.26867485046387, 'kl': 0.3369052857160568, 'epoch': 0.56}
{'loss': 0.0122, 'grad_norm': 0.5467713475227356, 'learning_rate': 8.64e-06, 'completion_length': 29.0, 'rewards/reward_function': -71.453125, 'reward': -71.453125, 'reward_std': 74.54902648925781, 'kl': 0.30379001796245575, 'epoch': 0.57}
{'loss': 0.0183, 'grad_norm': 0.5655443668365479, 'learning_rate': 8.560000000000001e-06, 'completion_length': 32.484375, 'rewards/reward_function': -82.921875, 'reward': -82.921875, 'reward_std': 72.06850814819336, 'kl': 0.45709720253944397, 'epoch': 0.57}
{'loss': 0.0137, 'grad_norm': 0.5006474256515503, 'learning_rate': 8.48e-06, 'completion_length': 30.21875, 'rewards/reward_function': -76.703125, 'reward': -76.703125, 'reward_std': 65.09631538391113, 'kl': 0.3414614796638489, 'epoch': 0.58}
{'loss': 0.014, 'grad_norm': 0.4910886585712433, 'learning_rate': 8.400000000000001e-06, 'completion_length': 25.078125, 'rewards/reward_function': -59.03125, 'reward': -59.03125, 'reward_std': 50.38307762145996, 'kl': 0.3505824953317642, 'epoch': 0.58}
{'loss': 0.0143, 'grad_norm': 0.5813261866569519, 'learning_rate': 8.32e-06, 'completion_length': 27.234375, 'rewards/reward_function': -65.484375, 'reward': -65.484375, 'reward_std': 61.30326461791992, 'kl': 0.35658594965934753, 'epoch': 0.58}
{'loss': 0.0129, 'grad_norm': 0.5481746196746826, 'learning_rate': 8.24e-06, 'completion_length': 26.203125, 'rewards/reward_function': -62.75, 'reward': -62.75, 'reward_std': 51.25776672363281, 'kl': 0.3227578103542328, 'epoch': 0.59}
{'loss': 0.0161, 'grad_norm': 0.5762520432472229, 'learning_rate': 8.16e-06, 'completion_length': 22.671875, 'rewards/reward_function': -52.796875, 'reward': -52.796875, 'reward_std': 43.9328031539917, 'kl': 0.40132252871990204, 'epoch': 0.59}
{'loss': 0.0145, 'grad_norm': 0.5141720175743103, 'learning_rate': 8.08e-06, 'completion_length': 28.484375, 'rewards/reward_function': -68.0625, 'reward': -68.0625, 'reward_std': 54.63691520690918, 'kl': 0.36374878883361816, 'epoch': 0.6}
{'loss': 0.0135, 'grad_norm': 0.42517006397247314, 'learning_rate': 8.000000000000001e-06, 'completion_length': 28.625, 'rewards/reward_function': -70.625, 'reward': -70.625, 'reward_std': 65.72440910339355, 'kl': 0.3373735845088959, 'epoch': 0.6}
{'loss': 0.0147, 'grad_norm': 0.46654844284057617, 'learning_rate': 7.92e-06, 'completion_length': 26.59375, 'rewards/reward_function': -62.390625, 'reward': -62.390625, 'reward_std': 59.39653778076172, 'kl': 0.36871112883090973, 'epoch': 0.6}
{'loss': 0.0187, 'grad_norm': 0.577272891998291, 'learning_rate': 7.840000000000001e-06, 'completion_length': 25.25, 'rewards/reward_function': -58.21875, 'reward': -58.21875, 'reward_std': 48.29342842102051, 'kl': 0.4677959233522415, 'epoch': 0.61}
{'loss': 0.0128, 'grad_norm': 0.5957021713256836, 'learning_rate': 7.76e-06, 'completion_length': 29.578125, 'rewards/reward_function': -74.515625, 'reward': -74.515625, 'reward_std': 67.5303726196289, 'kl': 0.3210579752922058, 'epoch': 0.61}
{'loss': 0.0159, 'grad_norm': 0.5596681833267212, 'learning_rate': 7.680000000000001e-06, 'completion_length': 29.484375, 'rewards/reward_function': -73.796875, 'reward': -73.796875, 'reward_std': 71.00380325317383, 'kl': 0.3967720717191696, 'epoch': 0.62}
{'loss': 0.0208, 'grad_norm': 0.6486167311668396, 'learning_rate': 7.600000000000001e-06, 'completion_length': 22.984375, 'rewards/reward_function': -51.1875, 'reward': -51.1875, 'reward_std': 57.242597579956055, 'kl': 0.5207112431526184, 'epoch': 0.62}
{'loss': 0.014, 'grad_norm': 0.42478615045547485, 'learning_rate': 7.520000000000001e-06, 'completion_length': 28.5, 'rewards/reward_function': -65.125, 'reward': -65.125, 'reward_std': 54.27670669555664, 'kl': 0.3497830182313919, 'epoch': 0.62}
{'loss': 0.0177, 'grad_norm': 0.48591020703315735, 'learning_rate': 7.440000000000001e-06, 'completion_length': 30.3125, 'rewards/reward_function': -69.390625, 'reward': -69.390625, 'reward_std': 61.57505226135254, 'kl': 0.44344694912433624, 'epoch': 0.63}
{'loss': 0.0137, 'grad_norm': 0.5019171237945557, 'learning_rate': 7.360000000000001e-06, 'completion_length': 26.453125, 'rewards/reward_function': -61.390625, 'reward': -61.390625, 'reward_std': 51.28935623168945, 'kl': 0.3413786441087723, 'epoch': 0.63}
{'loss': 0.0141, 'grad_norm': 0.5630479454994202, 'learning_rate': 7.280000000000001e-06, 'completion_length': 29.15625, 'rewards/reward_function': -68.671875, 'reward': -68.671875, 'reward_std': 52.97451591491699, 'kl': 0.35174763202667236, 'epoch': 0.64}
{'loss': 0.0254, 'grad_norm': 0.5933873057365417, 'learning_rate': 7.2000000000000005e-06, 'completion_length': 21.265625, 'rewards/reward_function': -47.234375, 'reward': -47.234375, 'reward_std': 39.880516052246094, 'kl': 0.635971873998642, 'epoch': 0.64}
{'loss': 0.0156, 'grad_norm': 0.5643188953399658, 'learning_rate': 7.1200000000000004e-06, 'completion_length': 23.8125, 'rewards/reward_function': -51.109375, 'reward': -51.109375, 'reward_std': 43.87277603149414, 'kl': 0.39088886976242065, 'epoch': 0.64}
{'loss': 0.0135, 'grad_norm': 0.4756496250629425, 'learning_rate': 7.04e-06, 'completion_length': 27.1875, 'rewards/reward_function': -67.53125, 'reward': -67.53125, 'reward_std': 56.45799255371094, 'kl': 0.3374633193016052, 'epoch': 0.65}
{'loss': 0.0172, 'grad_norm': 0.6683167219161987, 'learning_rate': 6.96e-06, 'completion_length': 23.625, 'rewards/reward_function': -51.8125, 'reward': -51.8125, 'reward_std': 47.443748474121094, 'kl': 0.4291178286075592, 'epoch': 0.65}
{'loss': 0.0175, 'grad_norm': 0.5854969024658203, 'learning_rate': 6.88e-06, 'completion_length': 20.59375, 'rewards/reward_function': -43.03125, 'reward': -43.03125, 'reward_std': 45.39798927307129, 'kl': 0.43851569294929504, 'epoch': 0.66}
{'loss': 0.0159, 'grad_norm': 0.507556140422821, 'learning_rate': 6.800000000000001e-06, 'completion_length': 24.390625, 'rewards/reward_function': -53.046875, 'reward': -53.046875, 'reward_std': 41.22214317321777, 'kl': 0.3981747478246689, 'epoch': 0.66}
{'loss': 0.0157, 'grad_norm': 0.5946661233901978, 'learning_rate': 6.720000000000001e-06, 'completion_length': 22.984375, 'rewards/reward_function': -53.84375, 'reward': -53.84375, 'reward_std': 58.25114059448242, 'kl': 0.39132602512836456, 'epoch': 0.66}
{'loss': 0.0158, 'grad_norm': 0.5311024785041809, 'learning_rate': 6.640000000000001e-06, 'completion_length': 24.015625, 'rewards/reward_function': -53.234375, 'reward': -53.234375, 'reward_std': 45.58114814758301, 'kl': 0.3938719928264618, 'epoch': 0.67}
{'loss': 0.0148, 'grad_norm': 0.5971601009368896, 'learning_rate': 6.560000000000001e-06, 'completion_length': 23.484375, 'rewards/reward_function': -53.59375, 'reward': -53.59375, 'reward_std': 57.00218200683594, 'kl': 0.37084662914276123, 'epoch': 0.67}
{'loss': 0.0184, 'grad_norm': 0.6671274900436401, 'learning_rate': 6.480000000000001e-06, 'completion_length': 22.015625, 'rewards/reward_function': -51.75, 'reward': -51.75, 'reward_std': 43.97113227844238, 'kl': 0.4602227509021759, 'epoch': 0.68}
{'loss': 0.0202, 'grad_norm': 0.5550429821014404, 'learning_rate': 6.4000000000000006e-06, 'completion_length': 23.015625, 'rewards/reward_function': -51.6875, 'reward': -51.6875, 'reward_std': 44.57085037231445, 'kl': 0.5040015876293182, 'epoch': 0.68}
{'loss': 0.0147, 'grad_norm': 0.6927239298820496, 'learning_rate': 6.3200000000000005e-06, 'completion_length': 24.984375, 'rewards/reward_function': -62.75, 'reward': -62.75, 'reward_std': 47.29628372192383, 'kl': 0.3682101368904114, 'epoch': 0.68}
{'loss': 0.0188, 'grad_norm': 0.47037947177886963, 'learning_rate': 6.24e-06, 'completion_length': 21.5, 'rewards/reward_function': -46.09375, 'reward': -46.09375, 'reward_std': 55.42759323120117, 'kl': 0.47070981562137604, 'epoch': 0.69}
{'loss': 0.0196, 'grad_norm': 0.587402880191803, 'learning_rate': 6.16e-06, 'completion_length': 20.703125, 'rewards/reward_function': -41.15625, 'reward': -41.15625, 'reward_std': 42.53966522216797, 'kl': 0.48948608338832855, 'epoch': 0.69}
{'loss': 0.0162, 'grad_norm': 0.5246591567993164, 'learning_rate': 6.08e-06, 'completion_length': 26.65625, 'rewards/reward_function': -63.359375, 'reward': -63.359375, 'reward_std': 52.637672424316406, 'kl': 0.40438923239707947, 'epoch': 0.7}
{'loss': 0.0231, 'grad_norm': 0.5959164500236511, 'learning_rate': 6e-06, 'completion_length': 22.46875, 'rewards/reward_function': -52.9375, 'reward': -52.9375, 'reward_std': 50.25702476501465, 'kl': 0.5783849954605103, 'epoch': 0.7}
{'loss': 0.0219, 'grad_norm': 0.6974719762802124, 'learning_rate': 5.92e-06, 'completion_length': 21.53125, 'rewards/reward_function': -48.046875, 'reward': -48.046875, 'reward_std': 41.80738067626953, 'kl': 0.5470177680253983, 'epoch': 0.7}
{'loss': 0.0191, 'grad_norm': 0.5289416313171387, 'learning_rate': 5.84e-06, 'completion_length': 27.25, 'rewards/reward_function': -65.0, 'reward': -65.0, 'reward_std': 59.37711524963379, 'kl': 0.47826698422431946, 'epoch': 0.71}
{'loss': 0.0157, 'grad_norm': 0.5743491053581238, 'learning_rate': 5.76e-06, 'completion_length': 26.671875, 'rewards/reward_function': -65.34375, 'reward': -65.34375, 'reward_std': 52.35344123840332, 'kl': 0.392723023891449, 'epoch': 0.71}
{'loss': 0.0178, 'grad_norm': 0.5445523858070374, 'learning_rate': 5.68e-06, 'completion_length': 24.0625, 'rewards/reward_function': -58.265625, 'reward': -58.265625, 'reward_std': 59.88539505004883, 'kl': 0.44443178176879883, 'epoch': 0.72}
{'loss': 0.0182, 'grad_norm': 0.5732781887054443, 'learning_rate': 5.600000000000001e-06, 'completion_length': 23.375, 'rewards/reward_function': -57.0625, 'reward': -57.0625, 'reward_std': 46.28813552856445, 'kl': 0.4548138976097107, 'epoch': 0.72}
{'loss': 0.0175, 'grad_norm': 0.6143704652786255, 'learning_rate': 5.5200000000000005e-06, 'completion_length': 22.8125, 'rewards/reward_function': -44.71875, 'reward': -44.71875, 'reward_std': 38.764347076416016, 'kl': 0.4368392527103424, 'epoch': 0.72}
{'loss': 0.0171, 'grad_norm': 0.5610758066177368, 'learning_rate': 5.4400000000000004e-06, 'completion_length': 24.703125, 'rewards/reward_function': -54.53125, 'reward': -54.53125, 'reward_std': 45.53363227844238, 'kl': 0.4280986189842224, 'epoch': 0.73}
{'loss': 0.0143, 'grad_norm': 0.5191723704338074, 'learning_rate': 5.36e-06, 'completion_length': 24.203125, 'rewards/reward_function': -57.875, 'reward': -57.875, 'reward_std': 61.3699836730957, 'kl': 0.356671005487442, 'epoch': 0.73}
{'loss': 0.0173, 'grad_norm': 0.5581374168395996, 'learning_rate': 5.28e-06, 'completion_length': 23.3125, 'rewards/reward_function': -50.09375, 'reward': -50.09375, 'reward_std': 43.94950294494629, 'kl': 0.4313754439353943, 'epoch': 0.74}
{'loss': 0.0163, 'grad_norm': 0.6071670055389404, 'learning_rate': 5.2e-06, 'completion_length': 23.25, 'rewards/reward_function': -53.78125, 'reward': -53.78125, 'reward_std': 45.079647064208984, 'kl': 0.4085236191749573, 'epoch': 0.74}
{'loss': 0.0203, 'grad_norm': 0.5408807396888733, 'learning_rate': 5.12e-06, 'completion_length': 21.671875, 'rewards/reward_function': -45.4375, 'reward': -45.4375, 'reward_std': 49.30276298522949, 'kl': 0.5076827853918076, 'epoch': 0.74}
{'loss': 0.0158, 'grad_norm': 0.5685973763465881, 'learning_rate': 5.04e-06, 'completion_length': 25.140625, 'rewards/reward_function': -55.0625, 'reward': -55.0625, 'reward_std': 53.42129898071289, 'kl': 0.3945974260568619, 'epoch': 0.75}
{'loss': 0.0156, 'grad_norm': 0.5599913001060486, 'learning_rate': 4.960000000000001e-06, 'completion_length': 20.625, 'rewards/reward_function': -46.578125, 'reward': -46.578125, 'reward_std': 36.03940391540527, 'kl': 0.38911639153957367, 'epoch': 0.75}
{'loss': 0.0165, 'grad_norm': 0.6280033588409424, 'learning_rate': 4.880000000000001e-06, 'completion_length': 21.296875, 'rewards/reward_function': -53.390625, 'reward': -53.390625, 'reward_std': 69.09601211547852, 'kl': 0.4113617390394211, 'epoch': 0.76}
{'loss': 0.0224, 'grad_norm': 0.5637938380241394, 'learning_rate': 4.800000000000001e-06, 'completion_length': 21.3125, 'rewards/reward_function': -44.109375, 'reward': -44.109375, 'reward_std': 37.260684967041016, 'kl': 0.5598475337028503, 'epoch': 0.76}
{'loss': 0.0202, 'grad_norm': 0.4928140938282013, 'learning_rate': 4.7200000000000005e-06, 'completion_length': 24.21875, 'rewards/reward_function': -49.546875, 'reward': -49.546875, 'reward_std': 43.80901527404785, 'kl': 0.5051830559968948, 'epoch': 0.76}
{'loss': 0.0181, 'grad_norm': 0.6210786700248718, 'learning_rate': 4.6400000000000005e-06, 'completion_length': 21.234375, 'rewards/reward_function': -48.125, 'reward': -48.125, 'reward_std': 38.57015419006348, 'kl': 0.45337001979351044, 'epoch': 0.77}
{'loss': 0.0163, 'grad_norm': 0.6482506394386292, 'learning_rate': 4.56e-06, 'completion_length': 23.765625, 'rewards/reward_function': -52.171875, 'reward': -52.171875, 'reward_std': 50.87679862976074, 'kl': 0.4082181751728058, 'epoch': 0.77}
{'loss': 0.0213, 'grad_norm': 0.6709103584289551, 'learning_rate': 4.48e-06, 'completion_length': 20.921875, 'rewards/reward_function': -42.328125, 'reward': -42.328125, 'reward_std': 38.43433475494385, 'kl': 0.5332147777080536, 'epoch': 0.78}
{'loss': 0.018, 'grad_norm': 0.5568974614143372, 'learning_rate': 4.4e-06, 'completion_length': 21.546875, 'rewards/reward_function': -49.40625, 'reward': -49.40625, 'reward_std': 40.88590431213379, 'kl': 0.45076076686382294, 'epoch': 0.78}
{'loss': 0.0258, 'grad_norm': 0.7847930192947388, 'learning_rate': 4.32e-06, 'completion_length': 18.484375, 'rewards/reward_function': -34.5, 'reward': -34.5, 'reward_std': 26.037353515625, 'kl': 0.6439029276371002, 'epoch': 0.78}
{'loss': 0.0231, 'grad_norm': 0.6316632032394409, 'learning_rate': 4.24e-06, 'completion_length': 20.234375, 'rewards/reward_function': -40.578125, 'reward': -40.578125, 'reward_std': 41.0828914642334, 'kl': 0.5786761343479156, 'epoch': 0.79}
{'loss': 0.0199, 'grad_norm': 0.5077422261238098, 'learning_rate': 4.16e-06, 'completion_length': 22.984375, 'rewards/reward_function': -52.46875, 'reward': -52.46875, 'reward_std': 52.093000411987305, 'kl': 0.4969489276409149, 'epoch': 0.79}
{'loss': 0.0219, 'grad_norm': 0.6248597502708435, 'learning_rate': 4.08e-06, 'completion_length': 18.0, 'rewards/reward_function': -32.9375, 'reward': -32.9375, 'reward_std': 41.57958221435547, 'kl': 0.5472830235958099, 'epoch': 0.8}
{'loss': 0.0191, 'grad_norm': 0.5727643966674805, 'learning_rate': 4.000000000000001e-06, 'completion_length': 17.421875, 'rewards/reward_function': -35.90625, 'reward': -35.90625, 'reward_std': 32.486188888549805, 'kl': 0.4764605760574341, 'epoch': 0.8}
{'loss': 0.0162, 'grad_norm': 0.6901271343231201, 'learning_rate': 3.920000000000001e-06, 'completion_length': 18.921875, 'rewards/reward_function': -38.9375, 'reward': -38.9375, 'reward_std': 28.127958297729492, 'kl': 0.4053104966878891, 'epoch': 0.8}
{'loss': 0.021, 'grad_norm': 0.5496446490287781, 'learning_rate': 3.8400000000000005e-06, 'completion_length': 19.4375, 'rewards/reward_function': -37.109375, 'reward': -37.109375, 'reward_std': 31.380520820617676, 'kl': 0.5255811810493469, 'epoch': 0.81}
{'loss': 0.0156, 'grad_norm': 0.6430932879447937, 'learning_rate': 3.7600000000000004e-06, 'completion_length': 22.375, 'rewards/reward_function': -45.8125, 'reward': -45.8125, 'reward_std': 42.63692569732666, 'kl': 0.3898169994354248, 'epoch': 0.81}
{'loss': 0.0165, 'grad_norm': 0.629124641418457, 'learning_rate': 3.6800000000000003e-06, 'completion_length': 20.640625, 'rewards/reward_function': -41.015625, 'reward': -41.015625, 'reward_std': 26.013294219970703, 'kl': 0.41188037395477295, 'epoch': 0.82}
{'loss': 0.0218, 'grad_norm': 0.6184703707695007, 'learning_rate': 3.6000000000000003e-06, 'completion_length': 19.625, 'rewards/reward_function': -41.40625, 'reward': -41.40625, 'reward_std': 39.08981704711914, 'kl': 0.545568585395813, 'epoch': 0.82}
{'loss': 0.0205, 'grad_norm': 0.6271390318870544, 'learning_rate': 3.52e-06, 'completion_length': 20.234375, 'rewards/reward_function': -42.1875, 'reward': -42.1875, 'reward_std': 42.62222862243652, 'kl': 0.5130971521139145, 'epoch': 0.82}
{'loss': 0.0177, 'grad_norm': 0.5837357640266418, 'learning_rate': 3.44e-06, 'completion_length': 22.5625, 'rewards/reward_function': -50.640625, 'reward': -50.640625, 'reward_std': 55.427303314208984, 'kl': 0.44245508313179016, 'epoch': 0.83}
{'loss': 0.0177, 'grad_norm': 0.6241262555122375, 'learning_rate': 3.3600000000000004e-06, 'completion_length': 19.203125, 'rewards/reward_function': -42.34375, 'reward': -42.34375, 'reward_std': 36.85570240020752, 'kl': 0.44253428280353546, 'epoch': 0.83}
{'loss': 0.0241, 'grad_norm': 0.5783705115318298, 'learning_rate': 3.2800000000000004e-06, 'completion_length': 23.203125, 'rewards/reward_function': -56.0, 'reward': -56.0, 'reward_std': 46.26709175109863, 'kl': 0.601372241973877, 'epoch': 0.84}
